autor,titlu,text
Mihai Eminescu,Din ocean de vise,"Din ocean de vise ferice, strălucitoare
Ai apărut în viața-mi femeie răpitoare,
Cum luna argintoasă, albă zâmbind răsare
Din înstelata mare!

În ocean de visuri din ce în ce pierite,
Te-ai dus și-ai stins cu tine iluzii fericite,
Cum luna melancolică și palidă dispare
În înstelata mare

Pe-a gândurilor câmpuri din ocean de vise,
În sânta mea junie al tău chip îmi surâse,
Femeie scumpă mie, cum luna-ncet apare
Din înstelata marel!"
Mihai Eminescu,Steaua vieței,"Când norii palate fantastice negre,
Cu geamuri prin care se vede zafir,
Ascult-ale mărei lungi cântece-alegre,
Când stele se mir,

Atunci printr-o geană de nouri, deschisă,
Din ochiu-i albastru se vede o stea
Ce-mi miruie fruntea c-o rază de vise,
C-o rază de nea.

O, steauă iubită ce-abia stai prin stele,
Un sfânt ochi de aur ce tremuri în nori,
Ai milă și stinge lungi zilele mele,
Cobori, o, cobori!"
Mihai Eminescu,Basmul ce i l-aș spune ei,"O, dă-mi arpa de aramă
Și mi-o pune-n brațul stâng.
Ochii tăi se plec cu teamă,
Tu roșești -- glasu-mi te cheamă,
Coardele încet te plâng!
Vino dar, palidă zână,
Pune fața pe-al meu piept;
Gâtul tău pe brațu-mi drept,
Tu, a ochilor lumină,
Mă iubești, tu? Spune drept !

Mă iubești! Surâzi șireată
Și âți pleci ochii în jos
O, lumină prea curată,
De-ai cunoaște vre odată
Sufletul meu dureros;
De ai ști, palide înger,
Cât de mult te iubesc eu,
Câte nopți de-amar și rău
Am vegheat zdrobit de plângeri,
Scumpa mea, odorul meu!

O, atunci mi-ai cere seama
Ca să-ți spun câte-am visat;
M-ai fixa fără de teamă,
Ai da-ncet neagra maramă
De pe păru-ți blond, curat;
Netezind cu mâna-ți albă
Tâmpla ta - tu m-ai privi,
Cu durere mi-ai zâmbi,
Eu jucându-mă cu salba
De pe sânii-ți, aș vorbi.

Și ți-aș spune, a mea iubită,
Că de mult, eu te-am cătat;
În cărarea tăinuită,
Prin dumbrava înverzită,
Ori prin codrii cei de brad,
Lângă cântul de izvoare,
Printre stâncele de fier
Ce străbat norii din cer,
Într-a peșterii răcoare,
Într-a nopților mister.

Te vedeam cu a mea minte;
Și acum când te-am găsit
Pare-mi că-mi aduc aminte
Cum că-n vremi de mai nainte
Te-am văzut și te-am iubit
Să-ți spun unde... Într-o seară
Am visat un vis frumos...
Pe un nour luminos
Am văzut la cer o scară
Ridicându-se de jos.

Într-a cerului mărire
Scara de-aur se pierdea,
Iar pe-un tron de nemurire,
Tron de-argint și strălucire,
Maica Domnului zâmbea;
Iar pe schițele de scară
Îngeri stau treptat.... treptat,
Cu chip blând și luminat
Și pe lire sunătoare,
Cântau dulce și curat.

La picioarele Mariei
Genuncheat pe-un nor de-argint,
Alb ca lebăda pustiei,
Blând ca glasul poeziei,
Sta un înger cugetând;
Și-a luat aripa-i de aur
Și trecând mâna pe ea
A-nceput a răsuna
Raiul... luncile-i de laur
De-un blând :Ave Maria.

Acel înger!... Fața pală,
Ochiul negru, păr bălai,
L-am văzut - o stea regală,
O lumină triumfală
Și de-atunci îl iubesc, vai !...
L-am cătat în astă lume
Pân' ce viața-mi se pierdu,
Sufletu-mi se abătu...
Ș-atunci te-am văzut: minune!
Acel înger ai fost t.u.

Când ai lăsat cerul, dragă?
De ce-n lume ai venit?
Ai știut că viața-ntreagă
Trista-mi inimă pribeagă
Tot pe tine te-a iubit?
Ai știut cine te-așteaptă
Și-ai venit să răsplătești
Lungi durerile-mi lumești,
Cu zâmbirea-i înțeleaptă
Și cu ochii tăi cerești."
Mihai Eminescu,Mortua est,"Făclie de veghe pe umezi morminte,
Un sunet de clopot, în orele sfinte,
Un vis ce își moaie aripa-n amar,
Astfeli ai trecut de al lumii otar.

Trecut-ai când ceru-i câmpie senină,
Cu râuri de lapte și flori de lumină,
Când norii cei negri par sombre palate,
De luna regină pe rând vizitate.

Te văd ca o umbră de-argint strălucită,
Cu-aripi ridicate la ceruri pornită,
Suind, palid suflet, a norilor schele,
Pin ploaia de raze, ninsoare de stele.

O rază te-nalță, un cântec te duce,
Cu brațele albe pe piept puse
Când torsul s-aude  l-al vrăjilor caier
Argint e pe ape și aur în aer.

Văd sufletu-ți candid prin spațiu cum trrece
Privese apoi lutul rămas... alb și rece,
Cu haina lui lungă culcat în sicriu,
Privesc la surâsu-ți rămas încă viu

Și-ntreb al meu suflet rănit de-ndoială,
De ce-ai murit, înger cu fața cea pală,
Au nu ai fost jună, n-ai fost tu frumoasă?
Te-ai dus spre a stinge o stea radioasă?

Dar poate acolo să fie castele
Cu arcuri de aur zidite din stele,
Cu râuri de foc și cu poduri de-argint,
Cu țărmuri de smirnă; cu flori cari cânt;

Să treci tu prin ele, o sfântă regină,
Cu păr lung de raze, cu ochi de lumină,
În haină albastră stropită cu aur,
Pe fruntea ta pală cunună de laur.

O, moartea e-un chaos, o mare de stele,
Când viața-i o baltă: de vise rebele;
O, moartea-i un secul cu sori înflorit,
Când viața-i un basmu pustiu și urât.

Dar poate... o! capu-mi pustiu cu fortune,
Gândirile-mi rele sugrum cele bune...
Când sorii se sting și când stelele pică,
Îmi vine a crede că toate-s nimică.

Se poate ca bolta de sus să se spargă,
Să cadă nimicul cu noaptea lui largă,
Să văd cerul negru că lumile-și cerne
Ca prăzi trecătoare a morții eterne...

Ș-atunci de-a fi astfeli... atunci în vecie
Suflarea ta caldă ea n-o să învie,
Atunci graiu-ți dulce în veci este mut...
Atunci acest înger n-a fost decât lut.

Și totuși; țărână frumoasă și moartă,
De racla ta razim eu harfa mea spartă
Și moartea ta n-o plâng, ci mai fericesc
O rază fugită din caos lumesc.

Ș-apoi... cine știe de este mai bine
A fi sau a nu fi... dar știe oricine
Că ceea ce nu e; nu simte dureri,
Și multe dureri-s, puține plăceri.

A fi? Nebunie și tristă și goală;
Urechea ta minte și ochiul te-nșală;
Ce-un secol ne zice ceilalți o deszic.
Decât un vis sarbăd, mai bine nimic.

Văd vise-ntrupate gonind după vise,
Pân' dau în morminte ce-așteaptă deschise,
Și nu știu gândirea-mi în ce să o stâng
Să râd ca nebunii? Să-i blestem? Să-i plâng?

La ce?... Oare totul nu e nebunie?
Au moartea ta; înger, de ce fu să fie?
Au a scos în lume? Tu chip zâmbitor,
Trăit-ai anume ca astfeli să mori?

De e sens într-asta, e-ntors și ateu,
Pe palida-ți frunte nu-i scris Dumnezeu."
Mihai Eminescu,Înger de pază,"Când sufletu-mi noaptea veghea în extaze,
Vedeam ca în vis pe-al meu înger de pază,
Incins cu o haină de umbre și raze,
C-asupră-mi c-un zâmbet aripele-a-ntins;
Dar cum te văzui într-o palidă haină,
Copilă cuprinsă de dor și de taină,
Fugi acel înger de ochiu-ți ânvins.

Ești demon, copilă, că numai c-o zare
Din genele-ți lunge, din ochiul tău mare
Făcuși pe-al meu înger cu spaimă să zboare,
El, veghea mea sfântă, amicul fidel?
Ori poate !... O,-nchide lungi genele tale,
Să pot recunoaște trăsurile-ți pale,
Căci tu - tu ești el."
Mihai Eminescu,Iubitei,"O, îndulcește-ți ochii tăi, iubită;
O, însenină fața ta de nea.
Nu știi că-n piept inima mea rănită
Tresare-adânc la întristarea ta?
Tresare-adânc, tresare-adânc, iubită
Oh, în zădar mi-ncreți tu fruntea ta.
Durerea chiar de-o simulezi - eu simt
Fiori adânci în pieptul meu trezind.

Ah! cât ești tu de mândră și frumoasă
Când râzi, când plîngi, când mă săruți, când - ah!
Cuprind în mâni eu capul tău - geloasă!
Și sărut ochii-ți plini de lacrimi, ah
Ei strălucesc ca stelele focoase
Ce-ntr-a junie-mi noapte lumina!
Și te iubesc, și te sărut, te-ador,
Amorul meu, nespusul meu amor !

O, nu-mi muri, o, nu-mi muri, iubită,
C-atunci în veci prin noapte-aș rătăci
Mi-aș sfărma viața-n jalea cea cumplită
Și de durere n-aș putea muri.
Aș purta-n timp inima-ncremenită,
Cu ochii stinși, și gura-ar amuți:
Durerea ta m-ar face să trăiese,
Ca să trăiesc, ca să înnebunesc.
Așteaptă dar cu moartea ta, iubită,
Pân' ce de fericire-oi muri eu.
Cu roze să-ncununi fruntea-mi pălită.
Zâmbind să mă săruți, amorul meu;
De-oi învia, să știi, dumnezeită,
Că-un somn a fost angelic, deși greu.
De nu mă voi trezi, să știi, să știi
Că-n veci visez la ochii tăi cei vii.

Cum va fi acel vis eu nu-ți pot spune -
Eu numai îl gândesc când mă cufund
În ochii tăi. - Neclare sunt, nebune,
Acele-nchipuiri ce mă pătrund.
Privește tu în ochii mei și-mi spune
Ce vezi în ei, în dorul lor profund.
Tot ce-ai văzut eu am văzut 'n-al tău !
Nici în mormânt nu pot ca să-i uit eu.

Ei sunt minuni ce-a muri nu mă lasă,
În somnul morții m-or neliniști,
Pătrunde-vor cu raza lor focoasă
Chiar în sicriul unde voi dormi.
Ei au pătruns prin pături neguroase
Ce viața mi-a urzit până aci
De-ați putut sparge negurile-acele,
Veți lumina în veci, iubite stele !

Oh, nu-mi muri, te rog! Căci tot ce-n lume
Eu am iubit murit-au prea curând
Orice amor ce n-a luat drept glume
Al meu amor, e astăzi în mormânt.
Dar astăzi văd c-am pierdut num-un nume:
Căci ea ești tu - tu ea - într-un cuvânt
Tu mi-ai murit o dată. - Să nu mori
De-a doua oară, înger de amor.

Căci de-ai muri ce-aș face eu în lume ?
N-aș regăsi în veci chipu-ți ușor
Și osândit aș fi să stau în lume
De jalea ta eu n-aș putea să mor.
Acum - acum n-aș plânge al tău nume,
Ci chiar pe tine, vecinice amor:
Mort, aș trăi eu; - vie, eu aș fi mort.
Trăiește-mi dar - c-adânc în piept te port!!"
Mihai Eminescu,"Iubită. dulce, o, mă lasă...","Iubită dulce, o, mă lasă
Să privesc fața-ți, ochiul tău ceresc,
Să mângâi păru-ți d-auree mătase,
Privindu-te, de-amor să nebunesc!
Ah! brațul tău rotund e alb - se lasă
Ci  grație pe umerii-mi - privesc
În ochii tăi, în fața ta - în gura jună,
S-ascult uimit la vorba ta nebună!

Nebună, că nu are șir și minte,
Ci grație ș-amor copilăros,
La gura ta, care zâmbind îmi minte
Spre-a coperi misterul cel duios,
Ce-mi spune nu - când da ochiu-ți fierbinte
Din genele-i îmi spune voluptos
Ah, tot amorul meu, copil în raze,
E concentrat în ființa-ți luminoasă!

Surâsul tău o rază e de soare,
Și ochii tăi sunt stele-n noaptea mea,
Și sânul tău de vergină, ninsoare,
Ce lin l-acoperi tu cu mâna ta,
Când tremurând privești și zâmbitoare
L-a lui dulci flori ce cresc alăturea -
Și sărutarea ta - oh, spune, spune
Cu ce s-aseamăn dulcea-acea minune!

De n-ai fi tu, ce-ar folosi viața,
Speranțele-i, și binele-i, și tot!
Un vis ar fi amestecat cu ceața,
Un chin ar fi - ce l-aș sfârșit să pot;
Pe când astfel o noapte e măreață,
Pierdută-n stele ce în ceri înot,
Prin ele trece melancolic luna -
O gură dă-mi, iubito - și-ncă una!

Spre sărutare gura-ți se încreață
Și ochii tăi privesc întunecat
Și ,visători. - Iubito, tu, glumeață,
Nu știi c-a săruta e un păcat
Și că-n întunecata lor dulceață
Nu s-uită ochii de copil vrodat'
Fără să plângă-n urmă-a lor langoare
Și voluptoasa lor întunecare!

Căci ce ai zice dacă eu acuma
Aș uita toate... tu mă înțelegi
E drept că ție-o vorbă-ți trebui numa
Ca toată firea mea în lanț s-o legi
Dar vorba ceea serie-ori de glumă
Cu care pasiunea-mi s-o diregi
Vei spune tu? - O, taci - o, taci, n-o spune -
Ai spus-o ?-S mânios, tu,-nțelepciune !

În van vorba ta blând povățuiește
La seriozitatea ta surâd;
Spre sărutare gura-ți se-ncretește,
Spre sărutare ochii tăi se-nchid;
Șireată ești! sub geana ce umbrește
Ochii-ți sclipesc, și-mi pare că ei râd;
Cu brațul ți-i acoperi?... Supărată?
Ce te prefaci, iubita mea șireată!"
Mihai Eminescu,Frumoasă și jună,"Frumoasă și jună, oh, dragă-mi mai ești!
Eu caut și caut în- achi-ți cerești
Și-n veci nu mă satur și-n veci aș căta,
Iubită, dorită, o gură - așa!

Tu tremuri, tu cauți, tu murmuri, tu râzi,
Cu glasul tău dulce tu raiu-mi deschizi,
Cu părul tău moale tu viața mi-o legi
O știi și te faci că nu o înțelegi!

Șireată și dulce - copil vinovat
De ce nu mă-mbii cu al tău sărutat,
De ce-aștepți să-l fur de'pe ochii-ți profunzi,
Și-n blondele plete tu capul ți-ascunzi

Cu mâna ți-acoperi tu ochii tăi dragi,
Prin degete cauți, nu râde ci taci;
Pedeapsa ce meriți, columbă a mea,
O gură-i - oh dă-mi-o - mi-ai dat-o - așa!"
Mihai Eminescu,Demonism,"O raclă mare-i lumea. Stele-s cuie
Bătute-n ea și soarele-i fereasta
La temnița vieții. Prin el trece
Lumina frântă numai dintr-o lume,
Unde în loc de aer a un aur,
Topit și transparent, mirositor
Și cald. Câmpii albastre se întind,
A cerurilor câmpuri potolind
Vânăta lor dulceață sub suflarea
Acelui aer aurit.
Acolo stă la masa lungă, albă,
Bătrînul zeu cu barba de ninsoare
Și din păhare nalte bea auroră
Cu spume de nori albi. Și îngeri dulci
În haine de argint, frunți ca ninsoarea,
Cu ochi albaștri cari lin lucesc
Și-ntunecat în lumea cea solară,
Cu sânuri dulci, ca marmura de netezi,
Îi mângâi'  barba lungă, -și razim' capul
De umerii bătrâni cuprinși de plete.
Și colțuroasa-i roșie coronă,
De fulger împietrit, lucește-n aer
Sălbatec. Iar un înger... cel mai blând,
Îngenuncheat l-a lui picioare cintă
Pe arfa sa Și aerul roșeste
De voluptatea cântecului său...
Nu credeți cum că luna-i lună. Este
Fereasta cărei ziua-i zicem soare.
Când îngeri cântă de asupra raclei
În lumea cerurilor - ele-albesc
Și nu mai pătrund raze aurite
Prin vechi oblon - ci raze de argint
Și pe pământ ajung țăndări duioase
Din cântecul frumos - dar numai țăndări...
Ici în sicriu, sub cel capac albastru
Și țintuit și ferecat cu stele,
Noi viermuim în mase în cadavrul
Cel negru de vechime și uscat
Al vechiului pământ care ne naște
Certându-ne-ntre noi, ființi ciudate,
Grețoase în deșărtăciunea lor.
Este un ce măreț, în firea noastră,
Dar acel ceva nu din noi răsare.
O moștenim de la Titanul mort,
De la pământ, în care ne nutrim.
În moartea lui e ceva sfânt și mare,
E o gândire-adâncă și-ndrăzneață
Pentru ce el fu condamnat la moarte.
Viața noastră e o ironie,
Minciuna-i rădăcina ei. Dorința
De-a fi și de-a avea singur tot ce este
Principiul e de  înflorirea ei.
În van pământul mare ne-nspiră câteodată
Din sântul suc al stinsei sale viețe
Gândiiri de-o nobilă, naltă răscoală:
Întoarcerea la fire și dreptate.
Noi nu-l pricepem... o-ncercăm adese
Dar n-o putem Făcuți suntem
După asemănarea-acelui mare
Puternic egoist, carele singur
Îmbrăcat în mărirea-i solitară
Ridică-n cer înnourata-i frunte.
În van voim a reintra-n natură,
În van voim a scutura din suflet
Dorința de mărire și putere,
Dorința de a fi ca el în lume:
Unici. Și această dorința,
Temei la state, națiuni, și cauza
Războaielor cumplite, care sunt
Pașii istoriei, acest e... răul.
Să nu ne înșelăm. Impulsul prim
La orice gând, la orișice voință,
La orice faptă-i răul. Însă
Atuncea când ne naștem, răsăriți
Abia din carnea vechiului Titan,
Noi suntem buni - până suntem copii.
O binefacere ne dă pământul,
Neprețuită-n duioșia ei,
El  ne permite ca să ne întoarcem
Dup-o viaîă vană, zgomotoasă;
În sânul lui - în sânul lui și-al păcii.
El ne-a și pus, bătrân-duiosul tată,
Adânc în sufIet o dorință dulce
Și de-ntrebăm aceast-enigmă scumpă
Ce însemnează și dacă, voim
A o pricepe, ea răspunde: pace.
Da! pace căutăm fără s-o știm.
Ce n-o luăm de la-nceput? De ce
O căutăm în luptă? Căci în lupte
Nu e  decât victorie pe de o parte,
Cădere pe de alta - nedreptate.
Și din viața noastră, -ntemeiată
Pe rău, și pe nedrept, ,și pe minciună
Și din stiința morții - a renturnării
În corpul mort, din care am ieșit,
Se naste veșnica nefericire.
Suntem copii - etern nefericiți.
Dar în zadar, căci suntem după chipul
Și-asămănarea lui. Noi suntem răi
Fără de-a-avea puterea lui. Răi. putem fi
Mai ca și el -- dară din neputință
Se naște ironia vieții noastre.
În van Titanul mort, ce ne-a născut
Binele ni-l voiește; în zadar
Cearcă-a vorbi cu noi în cugetări
Strălucitoare, varii, îmbălsămate,
În flori, în râuri, în glasul naturii-
Ce-i glasul lui, consilii vrea a da.
În van. Viața, sufletul, rațiunea
- Scânteia care o numim divină -
Ne face a ne înșăla asupra firii
Și-a n-o-nțelege...
O, demon, demon ! Abia-acum pricep
De ce-ai urcat adâncurile tale
Contra nălțimilor cerești;
El a fost rău și fiindcă răul
Puterea are de-a învinge... -nvinse.
Tu ai fost drept, de-aceea ai căzut.
Tu ai voit s-aduci dreptate-n lume
El e monarc și nu vrea a cunoaște
Decât voința-și proprie și-aceea
E rea. Tu ai crezut, o, demon,
Că în dreptate e putere. - Nu,
Dreptatea nu-i nimic făr de putere.
Cătat-ai aliați între titanii
Ce brăzdau caosu-n a lor răscoală,
Ai înzestrat pământul cu gândiri,
L-ai înarmat cu argumente mari
Contra lui Ormuz.
Și el ca tine a devenit rebel,
Se zvârcoli spre ceruri spre-a le sparge,
Mișcând aripile-i de munți de piatră,
Puterea sa cumplita - contra lui.
Dar detunat el recăzu în caos
Cadavru viu. l-învăli într-o raclă
Albastră.
Titan bătrân, cu aspru păr de codri,
Plânge în veci pe creții feții sale
Fluvii de lacrimi. Las-aceea-i ca mort;
Uscat... stors de dureri este adâncu-i -
Și de dureri a devenit granit.
A  lui gândiri încremeniră reci
În fruntea sa de stânci și deveniră:
Rozele dulci, rubine; foile,
Smaralde, iară crinii
Diamante. Sângele său
Se prefăcu în aur, iară mușchii
Se prefăcură în argint si fier.
Din carnea-i putrezită, din noroi
S-au născut viermii negrului cadavu:
Oamenii.
Spre a-l batjocori până și-n moarte
Ne-am născut noi, după ordin divin,
Făcuți ca să-și petreacă Dumnezeul
Bătrân cu comica-ne neputință,
Să râdă-n tunet de deșertăciunea
Viermilor cruzi, ce s-asamăn cu el,
Să poată zice-n cruntă ironie
Pământ rebel, iată copiii tăi !"
Mihai Eminescu,Aveam o muză,"Aveam o muză, ea era frumoasă,
Cum numa-n vis o dată-n viața ta
Poți ca să vezi icoana radioasă,
În strai de-argint a unui elf de nea!
Păr blond deschis, de aur și mătasă,
Grumazii albi și umeri coperea,
În strai de-argint strâns de-un colan auros
Strângea mijlocul ei cel mlădios!

Și talia-i ca-n marmură săpată
Strălucea albă-n transparentul strai,
Sâni dulci și albi ca neaua cea curată,
Rotunzi ca mere dintr-un pom de rai;
Abia se ține haina cea bogată
Prinsă ușor cu un colan de pai,
Astfel adesea mă găsea veghind
Nori străbătea o umbră de argint.

Crinul luminei strălucea în mână
Reflectând dulce mândrul ei obraz,
Razele dulci loveau fața-i senină,
Rotunzii umeri și-albul ei grumaz;
Părul lucea ca auru-n lumină,
Straiul cădea de pe-umeri de atlaz,
Ochi mari albaștri-n gene lungi de aur
Și fruntea-i albă-ntunecată-n laur!

O dată-n viața-i muritorul vede
În visul său un chip așa d-ales!
Eu... fericit c-amantul blondei Lede,
Nebun de-amor, eu o vedeam ades.
Venea-n singurătatea mea  pe îndelete,
Rătăceam mâna-n păru-i blond și des,
De pe-umeri haina-i luneca ușor
Vedeai rotundul braț pân' subsuori.

Părea c-așteaptă de a fi cuprinsă,
De-a-și simți inima bătând cu dor,
Ca buza ei de-a mea să fie-atinsă,
Ca graiul ei să tremure ușor,
Să văd privirea veselă și plânsă,
Să aud glasu-ntunecat de-amor
Și la ureche dulce să-i repet
Cântul, ce-n gândul meu se mișcă-ncet.
O, îmi șopteste numa-n dulci cuvinte
Neînțelese, pline de-nțeles,
O, îmi surâzi cu gura ta fierbinte,
Tu, înger blând cu ochii plini d-eres,
Căci al tău zâmbet îmi aduce-aminte
C-un înger ești ce fu din Cer trimes,
Ca să mângâi junia mea bogată
Cu-a ta zâmbire dulce și curată.

S-apropia, în aer suspendată,
Și brațul ei grumazu-mi cuprindea,
Priveam în sus la fața-i luminată,
La gura-i mică care surâdea
Din ochi albaștri raza-ntunecată,
Plină de-amor- în ochiul meu cădea,
Talia ei subțire-n colan strâns
Tremura scump de brațul meu cuprinsă.

Ea a murit. - Am îngropat-o-n zare.
Sufletul ei de lume este plâns.
Am sfărmat arfa - și a mea cântare
S-a înăsprit, s-a adâncit - s-a stis.
Îmi plac a nopții turburate oare,
Îmi place de dureri să fiu învins;
O, de-aș orbi; de-aș amuți odată,
Că-n lume nu văd lumea căutată!

Eu nu văd munții înecați de nouri,
De care gându-mi vultur s-acăța;
N-aud a mării înmiite-ecouri,
Ce-n glasul meu măreț s-amesteca;
În codri-antici n-aud muget de bouri,
Trezind zilele vechi în mintea mea,
Codrul din munți, râul din vale-mi tace -
De ce nu pot în praf a mă preface !"
Mihai Eminescu,Când crivățul cu iarna...,"Când crivățul cu iarna din nord vine în spate
Și mătură cu-aripa-i câmpii întinse late,
Când lanuri de-argint luciu pe țară se aștern,
Vânturi scutur aripe, zăpadă norii cern...

Îmi place-atuncea-n scaun să stau în drept de vatră,
S-aud cânii sub garduri că scheaună și latră,
Jăraticul să-l potol, să-l sfarm cu lunge clești,
Să cuget basme mândre, poetice povești.

Pe jos să șadă fete pe țolul așternut,
Să scarmene cu mâna lâna, cu gura glume,
Iar eu s-ascult pe gânduri și să mă uit de lume,
Ca mintea s-umble drumul poveștilor ce-aud.
Orlogiul să sune - un greier amorțit
Și cald să treacă focul prin vinele-mi distinse,
Să văd roze de aur și sărutări aprinse
În vreascuri, ce-n foc puse trosnesc des risipit,
Ca vorba unei babe măruntă, țănduroasă.

Atuncea focu-mi spune povestea-a mai frumoasă.
Din el o aud astfel cum voi să o aud
Ș-amestec celelalte cu glasu-i pâlpâit.
Și mândru-acest amestec gândirea-mi o descoasă,
O-nșiră apoi iarăși cum dânsa a voit.

Astfel gândirea-nșiră o mie de mărgele -
Un șir întins și luciu dar fără de sfirșit;
Somnul m-apucă-n brațe prin gândurile mele
Și-n somn mă mai urmează a lor blând glas uimit.

Prin șirul lor ce suna, orlogiul cu jele
L-aud sunând ca greier bătrân și răgușit;
În urmă face chiar și a mamei rugăciune,
La gînduri sclipitoare un capăt ea le pune.

Ajung la ea și noaptea umbririle-i și-ntinse.
Pe fruntea ei cea dulce culeg blânde visări,
Amorul lin âși moaie aripele lui stinse,
Pe ochii ei eu caut profunde sărutări.
Ea-nchide surâzândă; lungi genele ei plânse
Și glasul ei a cântec în line tremurări,
Pe sâni rotunzi, albi, netezi, ea fruntea mea așează,
Adorm și ea la capu-mi surâde și veghează.

Dar toate-acele basme în somnu-mi mă urmează,
Se-mbină, se-nfășoară, se luptă, se desfac,
Copilele din basmu, cu ochii cu dulci raze,
Cu părul negru coade, cu chipul dulce drag,
Și feți-frumoși cu plete în haine luminoase,
Cu ochi căprii, nalți, mândri ca arborii de fag,
În visele din somnu-mi s-adun să se îmbine,
Fac nunți de patru zile și de patru nopți pline.

Îmi pare-atunci că mândră Ileană Cosânzeană,
Cu ochi - albastre stele, blondă - un spic de grâu,
În mine se-ndrăgește și-ușoară-aeriană
S-așază pe genunchii-mi, cunjură gâtul meu,
Eu netezese cu mâna arcata ei sprânceană,
Ea ochii și-i închide, zâmbind în visul său,
Ochii i-s plini de lacrimi ce nu le înțelege,
Cu buze-abia deschise îmi spune blânde șege.

Îmi pare că e vară, că noaptea-i dulce brună,
Că lanuri undoiază, că apele lin plâng,
Că nourii îi sparge-o armonioasă lună,
Că stelele din ceruri se scutură și ning.
Prin lanuri înflorite noi mergem împreună
Și mândre flori câmpene eu pentru dânsa strâng ,
Și ea la îngrijirea-mi cu dulce îmi zâmbește,
Iar sufletul îmi râde, și inima îmi crește.

Luna prin nouri negri pe lume blând veghează.
Somnul aduce-n lume copiii lui nătângi.
Pe râu fiece undă se-mbracă cu o rază,
Copacii se cutremur în frunțile de stânci,
Lumina se-mprăștie în pânză luminoasă
Pe merii plini cu floare-n grădinele adânci,
Și eu, la trunchiul unui, visez la ea deștept,
În ploaia de flori roze pe dânsa o aștept.

Ea vine și pe sânu-mi cu dulce ce se lasă!
În pletele-mi și-ncurcă micuță mâna ei,
Și umeda-i suflare, pură, copilăroasă,
Adie blând pe frunte-mi și peste ochii mei,
Apoi fața-i uimită de pieptu-mi ea apasă
Și lacrimi de iubire i-nundă ochii săi,
Iar eu pe mâni, pe gură, pe ochi, pe albu-i gât,
Încet, beat de iubire, o mângâi, o sărut.

Și sărutări o mie trezesc în ea mii vise
Și fruntea-i turburată s-apleacă ca un crin;
În ochii ei cei limpezi, sub genele-i închise,
O lume e de visuri, o lume de senin;
Ea fără șir vorbește, și dulcile-i surâse
Cu lacrimi se amestec, și buzele-i suspin.
Ea doarme astfel trează, din somn când se trezește
Cu buzele mă cată, cu ochii îmi zâmbește.

În vis mă arde soare și cerul a văpaie,
Pe lac barca e-mpinsă de valuri care merg,
Iar undele-i uimite, profunde și bălaie
Reflectă-n ele țărmii - se-ntunecă, se șterg...
În barcă șed ș-ascult eu a inimii-mi bătaie
Caci eu ca rândunica la dânsa iar alerg,
Pe-a malurilor arbori și frunza este mută,
Misterul lin surâde pe lumea cea tăcută."
